fileName,wordCount,ttr,ttr_100,nouns,verbs,conjunctions,pronouns
150.txt,-1.3061735757152722,0.6107011070110702,0.73,-1.1219443737509363,-1.146662344426291,-1.1327290572387898,-1.3345263777684202
145.txt,2.990037837275056,0.3632119514472456,0.7,2.6845094011775696,3.09686100932995,2.320020076090688,3.05465440464184
93.txt,0.049818151509800214,0.4937917860553964,0.78,0.5363977900441014,-0.3698817983149791,-0.10969227699301867,-0.3651367571133935
87.txt,0.24583279722748394,0.4276785714285714,0.77,0.24425461092994966,0.45005322258029457,-0.06706574448277822,0.38883294784051625
78.txt,-0.3690624612567568,0.4601571268237935,0.66,-0.29706951507568435,-0.19726389917913198,-0.6212106671159042,-0.6074841622771502
50.txt,-0.6295202781692955,0.6209068010075567,0.82,0.3903262004870255,-0.7438872464426477,-1.0474759922183088,-0.6613391412024294
2.txt,-1.2363601402541793,0.6003521126760564,0.73,-0.9071332126375893,-1.4055891931300615,-0.40807800456470195,-1.2537439093805014
44.txt,0.9224860947734606,0.3892128279883382,0.72,1.0605370231606677,1.0110613947717975,0.7854649057220311,-0.3382092676507539
52.txt,0.22166660802941335,0.42934293429342935,0.83,0.23566216448541577,0.2774353234444475,0.7428383732117906,-0.7959765885156276
46.txt,0.8714685842442005,0.4907612712490762,0.76,0.6652844867121094,0.7377497211400397,0.06081385304794318,0.7119628213921918
91.txt,0.6190661637310186,0.4011119936457506,0.75,1.0175747909379982,0.19112637387652395,0.5723322431708288,-0.41899173603867274
85.txt,0.9949846623676724,0.3795568263045032,0.71,0.29580928959715286,0.9391372701318613,0.14606691806842412,0.7388903108548315
147.txt,-1.2417304045204172,0.5600706713780919,0.8,-1.1563141595290716,-1.2905105937061634,-1.0901025247285494,-0.769049099052988
146.txt,-1.1396953834618968,0.5993377483443708,0.81,-0.5376580155226328,-1.434358842986036,-0.4507045370749424,-1.065251483142024
84.txt,-0.9812725876078785,0.5641025641025641,0.8,-0.6837296050797086,-0.9740444452904439,-0.7490902646466256,-0.769049099052988
90.txt,-0.31267468646125873,0.3859649122807017,0.68,-1.2766084097525459,0.306204973300422,-0.49333106958518286,1.142802652794426
47.txt,-1.0188644374715439,0.5423728813559322,0.71,-1.0532048021946652,-1.0603533948583674,-0.6212106671159042,-1.065251483142024
1.txt,0.05787354790915708,0.4352380952380953,0.68,-0.047888568184202035,0.4356683976523073,-0.7064637321363851,0.6850353319295522
53.txt,-0.5489663141757267,0.5,0.79,-0.5118806761890312,-0.5712693473068007,-0.8343433296671066,-1.0113965042167448
34.txt,-0.535540653510132,0.3667068757539204,0.68,-0.6149900335234376,-0.8301961960105713,-0.15231880950325913,-0.04200688356171789
20.txt,-1.9559755519300592,0.46,0.59,-2.3678491082083477,-1.5782070922659086,-1.2606086547695112,-1.0383239936793842
135.txt,1.139981797556096,0.3571920165175499,0.66,0.49343555782143195,1.4138364927554408,0.23131998308890503,2.0583372945241734
121.txt,2.0045943444203993,0.3233802816901408,0.56,0.4504733255987626,2.334465288146625,1.1691036983141951,1.9236998472109754
109.txt,0.48212442494195196,0.4908940397350993,0.76,0.08099812848380607,0.26305049851646023,-0.4507045370749424,0.5234703951537144
108.txt,1.1587777224879285,0.4212328767123288,0.69,0.8800956478254562,1.2699882434755683,1.0838506332937143,0.09263056375148028
120.txt,-0.8362754524194549,0.5634588563458857,0.77,-0.6665447121906409,-0.9165051455784948,-0.49333106958518286,-0.7151941201277087
134.txt,-0.5731325033737974,0.4748466257668712,0.67,-0.5548429084117006,-0.5712693473068007,-1.2179821222592708,-0.6613391412024294
21.txt,-0.8765524344162393,0.4572649572649573,0.7,-1.3195706419752153,-0.6431934719467369,-0.6638371996261447,0.6042528635416333
35.txt,2.074407779881492,0.41088284286507504,0.74,2.4095511149524858,1.1117551692677083,1.510115958396119,1.6274974631219394
23.txt,0.025651962311729618,0.3593448940269749,0.63,0.18410748581821254,-0.44180592295491533,0.6149587756810692,0.4965429056910748
37.txt,-1.075252212267042,0.5923566878980892,0.76,-0.9157256590821232,-1.161047169354278,-0.5785841346056638,-0.6074841622771502
122.txt,0.49017982134130883,0.4624277456647399,0.72,0.31299418248622063,0.8959827953478995,1.041224100783474,0.2541955005273181
136.txt,-0.9248848128123804,0.5497076023391813,0.72,-0.4689184439663618,-1.161047169354278,-0.06706574448277822,-0.7421216095903483
137.txt,0.6110107673316618,0.4187898089171975,0.72,0.44188087915422875,0.34935944808438374,0.4018261131298669,0.4696154162284351
123.txt,-0.7530363562927673,0.5187165775401069,0.73,-0.6837296050797086,-0.7438872464426477,-0.7490902646466256,-0.7959765885156276
36.txt,1.3950693502023968,0.396640826873385,0.77,0.6910618260457111,1.2987578933315427,0.9559710357629929,0.8196727792427504
22.txt,-0.5221149928445372,0.5467625899280576,0.76,0.003666110483001204,-0.9452747954344694,-0.6638371996261447,-0.553629183351871
26.txt,4.614542777812024,0.30396796505278484,0.62,3.380497563184813,4.391495252848802,3.42830992135694,4.5087388356243805
32.txt,0.20287068309758066,0.43931159420289856,0.78,0.4504733255987626,-0.03903082497127216,-0.4507045370749424,-0.49977420442659165
127.txt,-0.21063966540273843,0.41368421052631577,0.78,-1.010242569971996,0.4356683976523073,-0.5785841346056638,1.0889476738691466
133.txt,-1.0725670801339229,0.5214626391096979,0.73,-0.9586878913047926,-0.758272071370635,-1.1327290572387898,-1.199888930455222
132.txt,0.2538881936268408,0.4666073018699911,0.76,0.5278053435995674,0.1048174243086004,-0.024439211972537747,-0.49977420442659165
126.txt,0.3559232146853611,0.5193798449612403,0.78,0.8886880942699901,-0.13972459946718296,1.2543567633346762,-0.25742679926283496
33.txt,-0.3771178576561136,0.4988738738738739,0.72,-0.254107282853015,-0.08218529975523393,-0.9195963946875875,-0.6344116517397899
27.txt,-0.5060042000458235,0.4523809523809524,0.76,-0.45173355107729407,-0.47057557281088985,-1.0474759922183088,-0.6882666306650691
31.txt,0.6861944670589926,0.4338006230529595,0.7,0.5449902364886352,0.7952890208519887,0.10344038555818365,0.7658178003174712
25.txt,0.26194359002619766,0.5168738898756661,0.81,1.6620082742780387,-0.8589658458665458,0.10344038555818365,-0.3112817781881142
19.txt,-0.8228497917538602,0.5470914127423823,0.73,-0.7180993908578441,-0.8014265461545967,-0.5359576020954233,-0.41899173603867274
118.txt,-0.27508283659759336,0.5129589632829373,0.76,-0.2197374970748795,-0.05341564989925941,-0.15231880950325913,-0.09586186248699716
130.txt,-0.8282200560200981,0.4833333333333333,0.71,-0.9586878913047926,-0.5856541722347879,-1.3032351872797516,-0.9306140358288257
124.txt,0.6915647313252304,0.3709175738724728,0.66,0.5793600222667707,1.3131427182595299,-0.1949453420134996,0.6042528635416333
125.txt,-0.5462811820426078,0.5345454545454545,0.83,-0.004926335961532669,-0.873350670794533,0.23131998308890503,-0.3382092676507539
131.txt,-0.2885084972631881,0.252985884907709,0.46,-1.1734990524181395,-0.2260335490351065,2.320020076090688,0.22726801106467845
119.txt,0.9385968875721743,0.35776487663280115,0.73,0.9832050051598628,1.428221317683428,-0.791716797156866,0.7119628213921918
18.txt,-0.17841807980531096,0.36902286902286896,0.67,-0.9586878913047926,0.1048174243086004,-0.6638371996261447,0.30805047945259734
24.txt,0.7506376382538474,0.4097859327217125,0.7,0.40751109337609326,0.5651318220041927,0.7002118407015502,0.84660026870539
30.txt,-0.6214648817699385,0.5257214554579673,0.72,-0.5806202477453022,-0.5568845223788134,-0.49333106958518286,0.011848095363561377
